Adjusted Time,Pack Power
1258.45,6.071
1258.5,6.071
1258.55,6.084
1258.6,6.084
1258.65,6.538
1258.7,6.538
1258.75,6.552
1258.8,6.552
1258.85,7.005
1258.9,7.005
1258.95,6.538
1259,6.071
1259.05,6.084
1259.1,6.084
1259.15,6.084
1259.2,6.071
1259.25,6.552
1259.3,6.084
1259.35,5.616
1259.4,5.148
1259.45,5.148
1259.5,4.68
1259.55,5.148
1259.6,5.628
1259.65,5.628
1259.7,7.02
1259.75,11.16
1259.8,13.86
1259.85,14.26
1259.9,15.572
1259.95,16.835
1260,18.12
1260.05,18.532
1260.1,19.393
1260.15,20.7
1260.2,21.952
1260.25,23.192
1260.3,24.42
1260.35,25.251
1260.4,26.46
1260.45,29.346
1260.5,30.956
1260.55,30.084
1260.6,29.58
1260.65,30.015
1260.7,31.248
1260.75,32.475
1260.8,33.187
1260.85,34.24
1260.9,34.85
1260.95,36.55
1261,37.312
1261.05,37.647
1261.1,37.98
1261.15,38.64
1261.2,39.386
1261.25,40.224
1261.3,40.546
1261.35,41.184
1261.4,41.915
1261.45,42.642
1261.5,43.884
1261.55,44.084
1261.6,44.388
1261.65,43.977
1261.7,43.566
1261.75,42.539
1261.8,42.228
1261.85,42.126
1261.9,39.52
1261.95,33.575
1262,29.67
1262.05,30.1
1262.1,27.216
1262.15,20.102
1262.2,12.488
1262.25,3.672
1262.3,-1.401
1262.35,-0.471
1262.4,0
1262.45,-0.946
1262.5,-1.419
1262.55,-0.946
1262.6,-0.946
1262.65,-0.946
1262.7,-1.419
1262.75,-0.946
1262.8,-0.946
1262.85,-0.946
1262.9,-0.946
1262.95,-0.948
1263,-0.948
1263.05,-0.948
1263.1,-0.948
1263.15,-0.948
1263.2,-0.948
1263.25,-0.948
1263.3,-0.948
1263.35,-0.948
1263.4,-0.948
1263.45,-0.948
1263.5,-0.948
1263.55,-0.948
1263.6,-0.948
1263.65,-0.948
1263.7,-0.474
